"TOA5","ARGO_CR1000X","CR1000X","58619","CR1000X.Std.07.01","CPU:Tempstring_code_ced_black.CR1X","65427","tempprofile"
"TIMESTAMP","RECORD","Batt_volt_Min","PTemp","TempData(1)","TempData(2)","TempData(3)","TempData(4)","TempData(5)","TempData(6)","TempData(7)","TempData(8)","TempData(9)","TempData(10)","TempData(11)","TempData(12)","TempData(13)","TempData(14)","tempstring"
"TS","RN","","","","","","","","","","","","","","","","",""
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-11-03 17:45:05",0,12.51,20.08,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-03 17:46:05",1,12.51,20.07,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-03 18:05:00",0,12.5,19.83,19.5,19.5,20.19,19.12,18.56,20,19.81,18.94,19.87,20.37,19.75,19.56,19.5,18.62,"19.50 19.50 20.19 19.12 18.56 20.00 19.81 18.94 19.87 20.37 19.75 19.56 19.50 18.62   "
"2024-11-03 18:06:00",1,12.5,19.82,19.5,19.5,20.19,19.06,18.5,20,19.81,18.94,19.87,20.37,19.75,19.56,19.5,18.56,"19.50 19.50 20.19 19.06 18.50 20.00 19.81 18.94 19.87 20.37 19.75 19.56 19.50 18.56   "
"2024-11-03 18:07:00",2,12.5,19.82,19.5,19.5,20.19,19.12,18.5,20,19.81,18.94,19.87,20.37,19.69,19.56,19.5,18.62,"19.50 19.50 20.19 19.12 18.50 20.00 19.81 18.94 19.87 20.37 19.69 19.56 19.50 18.62   "
"2024-11-03 18:52:00",3,12.52,18.99,18.5,19,18.56,18.69,18.06,18.62,18.37,18.56,18.56,18.94,18.75,18.5,19,18.19,"18.50 19.00 18.56 18.69 18.06 18.62 18.37 18.56 18.56 18.94 18.75 18.50 19.00 18.19   "
"2024-11-03 18:53:00",4,12.52,19,18.5,19,18.69,18.81,18.25,18.69,18.5,18.62,18.69,19.19,18.75,18.5,19,18.31,"18.50 19.00 18.69 18.81 18.25 18.69 18.50 18.62 18.69 19.19 18.75 18.50 19.00 18.31   "
"2024-11-05 14:45:00",0,12.49,19.95,23.94,20.12,20.5,23.94,20.25,20,20,20.31,20.31,19.94,20.19,20.25,20.31,20.62,"23.94 20.12 20.50 23.94 20.25 20.00 20.00 20.31 20.31 19.94 20.19 20.25 20.31 20.62   "
"2024-11-05 14:46:00",1,12.49,19.96,24.5,22.5,20.5,24.5,20.19,20,20,20.31,20.31,19.94,20.19,20.19,20.37,20.62,"24.50 22.50 20.50 24.50 20.19 20.00 20.00 20.31 20.31 19.94 20.19 20.19 20.37 20.62   "
"2024-11-05 14:47:00",2,0,20.17,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:48:00",3,0,20.51,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:49:00",4,0,20.5,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:50:00",5,0,20.42,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:51:00",6,0,20.35,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:52:00",7,0,20.28,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:53:00",8,0,20.23,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:54:00",9,0,20.19,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:55:00",10,0,20.15,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:56:00",11,0,20.11,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:57:00",12,0,20.08,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:58:00",13,0,20.06,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 14:59:00",14,0,20.04,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:00:00",15,0,20.02,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:01:00",16,0,20,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:02:00",17,0,19.99,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:03:00",18,0,19.97,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:04:00",19,0,19.96,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:05:00",20,0,19.94,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:06:00",21,0,19.93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:07:00",22,0,19.92,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:08:00",23,0,19.92,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:09:00",24,0,19.91,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:10:00",25,0,19.91,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:11:00",26,0,19.91,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:12:00",27,0,19.92,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:13:00",28,0,19.92,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:14:00",29,0,19.92,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:15:00",30,0,19.92,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:16:00",31,0,19.92,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:17:00",32,0,19.93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:18:00",33,0,19.93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:19:00",34,0,19.93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:20:00",35,0,19.93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:21:00",36,0,19.93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:22:00",37,0,19.94,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:23:00",38,0,19.94,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:24:00",39,0,19.94,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:25:00",40,0,19.95,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:26:00",41,0,19.95,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:27:00",42,0,19.96,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:28:00",43,0,19.96,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:29:00",44,0,19.96,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:30:00",45,0,19.96,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:31:00",46,0,19.95,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:32:00",47,0,19.95,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:33:00",48,0,19.94,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:34:00",49,0,19.93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:35:00",50,0,19.92,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:36:00",51,0,19.91,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:37:00",52,0,19.91,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:38:00",53,0,19.9,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:39:00",54,0,19.9,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:40:00",55,0,19.89,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:41:00",56,0,19.89,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:42:00",57,0,19.89,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:43:00",58,0,19.88,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:44:00",59,0,19.89,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:45:00",60,0,19.9,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:46:00",61,0,19.91,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:47:00",62,0,19.92,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:48:00",63,0,19.93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2024-11-05 15:49:00",64,12.52,19.94,14.75,16.06,15.5,14.75,15.88,14.5,13.5,15.25,15.06,15.13,12.5,14,15.38,13.69,"14.75 16.06 15.50 14.75 15.88 14.50 13.50 15.25 15.06 15.13 12.50 14.00 15.38 13.69   "
"2024-11-05 15:50:00",65,12.51,19.95,10.25,11.63,11.5,10.25,11.75,10,9.5,11.38,10.94,11.38,8.69,10,11.44,10.19,"10.25 11.63 11.50 10.25 11.75 10.00 9.50 11.38 10.94 11.38 8.69 10.00 11.44 10.19   "
"2024-11-05 15:51:00",66,12.51,19.97,7.31,8.75,8.5,7.31,8.94,7.5,7,8.75,8.31,8.88,6.63,7.75,8.81,7.94,"7.31 8.75 8.50 7.31 8.94 7.50 7.00 8.75 8.31 8.88 6.63 7.75 8.81 7.94   "
"2024-11-05 15:52:00",67,12.51,19.98,4.94,6.88,6,4.94,6.69,5.5,6,7,6,6.88,5.06,6.56,6.88,6.5,"4.94 6.88 6.00 4.94 6.69 5.50 6.00 7.00 6.00 6.88 5.06 6.56 6.88 6.50   "
"2024-11-05 15:53:00",68,12.51,20,3.81,5.75,4.5,3.81,5.31,4,5,5.81,4.75,5.56,3.69,5.81,5.5,5.63,"3.81 5.75 4.50 3.81 5.31 4.00 5.00 5.81 4.75 5.56 3.69 5.81 5.50 5.63   "
"2024-11-05 15:54:00",69,12.51,20.01,3.63,4.88,3,3.63,4.31,3,4.5,4.75,3.75,4.63,2.38,5.19,4.44,4.75,"3.63 4.88 3.00 3.63 4.31 3.00 4.50 4.75 3.75 4.63 2.38 5.19 4.44 4.75   "
"2024-11-05 15:55:00",70,12.51,20.02,3.31,4.31,2,3.31,3.75,2,4,4.19,2.94,4,1.63,4.88,3.63,4.25,"3.31 4.31 2.00 3.31 3.75 2.00 4.00 4.19 2.94 4.00 1.63 4.88 3.63 4.25   "
"2024-11-05 15:56:00",71,12.5,20.03,2.94,4,1.5,2.94,3.25,1.5,4,3.88,2.38,3.56,1.12,4.75,2.94,3.94,"2.94 4.00 1.50 2.94 3.25 1.50 4.00 3.88 2.38 3.56 1.12 4.75 2.94 3.94   "
"2024-11-05 15:57:00",72,12.5,20.03,2.75,3.44,1,2.75,2.63,1,3.5,3.31,1.81,2.94,0.94,4.5,2.56,3.5,"2.75 3.44 1.00 2.75 2.63 1.00 3.50 3.31 1.81 2.94 0.94 4.50 2.56 3.50   "
"2024-11-05 15:58:00",73,12.5,20.03,2.5,2.81,1,2.5,2.25,1,3,2.81,1.63,2.38,0.75,4.13,2.31,3.19,"2.50 2.81 1.00 2.50 2.25 1.00 3.00 2.81 1.63 2.38 0.75 4.13 2.31 3.19   "
"2024-11-05 15:59:00",74,12.5,20.03,2.38,2.5,0.5,2.38,2,0.5,3,2.5,1.5,2,0.63,4,2.13,3.06,"2.38 2.50 0.50 2.38 2.00 0.50 3.00 2.50 1.50 2.00 0.63 4.00 2.13 3.06   "
"2024-11-05 16:00:00",75,12.5,20.02,2.25,2.38,0.5,2.25,1.88,0.5,2.5,2.38,1.44,1.69,0.56,3.94,1.94,3,"2.25 2.38 0.50 2.25 1.88 0.50 2.50 2.38 1.44 1.69 0.56 3.94 1.94 3.00   "
"2024-11-05 16:01:00",76,12.5,20.01,2.19,2.19,0.5,2.19,1.75,0.5,2.5,2.31,1.44,1.5,0.5,4,1.75,2.94,"2.19 2.19 0.50 2.19 1.75 0.50 2.50 2.31 1.44 1.50 0.50 4.00 1.75 2.94   "
"2024-11-05 16:02:00",77,12.5,20,2.13,2.13,0.5,2.13,1.75,0.5,2.5,2.31,1.37,1.37,0.44,4,1.63,2.94,"2.13 2.13 0.50 2.13 1.75 0.50 2.50 2.31 1.37 1.37 0.44 4.00 1.63 2.94   "
"2024-11-05 16:03:00",78,12.5,19.99,2.13,2.13,0.5,2.13,1.69,0.5,2.5,2.25,1.31,1.31,0.44,4,1.44,3,"2.13 2.13 0.50 2.13 1.69 0.50 2.50 2.25 1.31 1.31 0.44 4.00 1.44 3.00   "
"2024-11-05 16:04:00",79,12.5,19.98,2.13,2.13,0.5,2.13,1.69,0.5,2.5,2.31,1.25,1.25,0.44,4,1.37,3,"2.13 2.13 0.50 2.13 1.69 0.50 2.50 2.31 1.25 1.25 0.44 4.00 1.37 3.00   "
"2024-11-05 16:05:00",80,12.5,19.97,2.06,2.13,0.5,2.06,1.63,0.5,2.5,2.25,1.19,1.19,0.37,4.06,1.25,3,"2.06 2.13 0.50 2.06 1.63 0.50 2.50 2.25 1.19 1.19 0.37 4.06 1.25 3.00   "
"2024-11-05 16:06:00",81,12.5,19.95,2.06,2.13,0.5,2.06,1.63,0,2.5,2.31,1.19,1.19,0.37,4.13,1.19,3.06,"2.06 2.13 0.50 2.06 1.63 0.00 2.50 2.31 1.19 1.19 0.37 4.13 1.19 3.06   "
"2024-11-05 16:07:00",82,12.5,19.92,2.06,2.13,0.5,2.06,1.63,0,2.5,2.31,1.19,1.19,0.31,4.13,1.12,3.06,"2.06 2.13 0.50 2.06 1.63 0.00 2.50 2.31 1.19 1.19 0.31 4.13 1.12 3.06   "
"2024-11-05 16:08:00",83,12.49,19.9,2.06,2.13,0.5,2.06,1.63,0,2.5,2.25,1.19,1.25,0.31,4.19,1.06,3.13,"2.06 2.13 0.50 2.06 1.63 0.00 2.50 2.25 1.19 1.25 0.31 4.19 1.06 3.13   "
"2024-11-05 16:09:00",84,12.49,19.87,2.06,2.13,0.5,2.06,1.63,0,2.5,2.31,1.12,1.19,0.31,4.25,1,3.19,"2.06 2.13 0.50 2.06 1.63 0.00 2.50 2.31 1.12 1.19 0.31 4.25 1.00 3.19   "
"2024-11-05 16:10:00",85,12.49,19.85,2.06,2.19,0.5,2.06,1.63,0,2.5,2.31,1.12,1.25,0.31,4.25,1,3.19,"2.06 2.19 0.50 2.06 1.63 0.00 2.50 2.31 1.12 1.25 0.31 4.25 1.00 3.19   "
"2024-11-05 16:11:00",86,12.49,19.82,2.06,2.19,0.5,2.06,1.63,0,2.5,2.31,1.12,1.25,0.31,4.31,0.94,3.25,"2.06 2.19 0.50 2.06 1.63 0.00 2.50 2.31 1.12 1.25 0.31 4.31 0.94 3.25   "
"2024-11-05 16:12:00",87,12.49,19.8,2.13,2.19,0.5,2.13,1.63,0,2.5,2.31,1.12,1.25,0.31,4.38,0.94,3.31,"2.13 2.19 0.50 2.13 1.63 0.00 2.50 2.31 1.12 1.25 0.31 4.38 0.94 3.31   "
"2024-11-05 16:13:00",88,12.49,19.77,2.13,2.19,0.5,2.13,1.69,0,2.5,2.31,1.12,1.31,0.31,4.38,0.94,3.38,"2.13 2.19 0.50 2.13 1.69 0.00 2.50 2.31 1.12 1.31 0.31 4.38 0.94 3.38   "
"2024-11-05 16:14:00",89,12.49,19.75,2.13,2.19,0.5,2.13,1.69,0,2.5,2.38,1.12,1.31,0.31,4.44,0.94,3.44,"2.13 2.19 0.50 2.13 1.69 0.00 2.50 2.38 1.12 1.31 0.31 4.44 0.94 3.44   "
"2024-11-05 16:15:00",90,12.49,19.72,2.13,2.25,0.5,2.13,1.75,0,2.5,2.38,1.12,1.31,0.31,4.44,0.94,3.56,"2.13 2.25 0.50 2.13 1.75 0.00 2.50 2.38 1.12 1.31 0.31 4.44 0.94 3.56   "
"2024-11-05 16:16:00",91,12.49,19.7,2.19,2.25,0.5,2.19,1.75,0,2.5,2.38,1.12,1.31,0.31,4.5,0.94,3.56,"2.19 2.25 0.50 2.19 1.75 0.00 2.50 2.38 1.12 1.31 0.31 4.50 0.94 3.56   "
"2024-11-05 16:17:00",92,12.49,19.67,2.19,2.25,0.5,2.19,1.75,0,2.5,2.44,1.12,1.31,0.31,4.5,0.94,3.63,"2.19 2.25 0.50 2.19 1.75 0.00 2.50 2.44 1.12 1.31 0.31 4.50 0.94 3.63   "
"2024-11-05 16:18:00",93,12.49,19.65,2.25,2.31,0.5,2.25,1.81,0,2.5,2.44,1.19,1.31,0.31,4.5,0.94,3.69,"2.25 2.31 0.50 2.25 1.81 0.00 2.50 2.44 1.19 1.31 0.31 4.50 0.94 3.69   "
"2024-11-05 16:19:00",94,12.49,19.63,2.25,2.31,0.5,2.25,1.81,0,2.5,2.5,1.12,1.31,0.31,4.56,0.94,3.75,"2.25 2.31 0.50 2.25 1.81 0.00 2.50 2.50 1.12 1.31 0.31 4.56 0.94 3.75   "
"2024-11-05 16:20:00",95,12.49,19.61,2.25,2.31,0.5,2.25,1.81,0,2.5,2.5,1.12,1.37,0.31,4.56,1,3.75,"2.25 2.31 0.50 2.25 1.81 0.00 2.50 2.50 1.12 1.37 0.31 4.56 1.00 3.75   "
"2024-11-05 16:21:00",96,12.49,19.6,2.31,2.38,0.5,2.31,1.88,0,3,2.56,1.19,1.37,0.31,4.56,0.94,3.81,"2.31 2.38 0.50 2.31 1.88 0.00 3.00 2.56 1.19 1.37 0.31 4.56 0.94 3.81   "
"2024-11-05 16:22:00",97,12.49,19.59,2.38,2.38,0.5,2.38,1.94,0,3,2.56,1.19,1.44,0.31,4.63,1,3.81,"2.38 2.38 0.50 2.38 1.94 0.00 3.00 2.56 1.19 1.44 0.31 4.63 1.00 3.81   "
"2024-11-05 16:23:00",98,12.49,19.59,2.38,2.38,0.5,2.38,2,0,3,2.63,1.19,1.44,0.31,4.63,1,3.88,"2.38 2.38 0.50 2.38 2.00 0.00 3.00 2.63 1.19 1.44 0.31 4.63 1.00 3.88   "
"2024-11-05 16:24:00",99,12.49,19.59,2.44,2.44,0.5,2.44,2,0.5,3,2.63,1.19,1.5,0.31,4.63,1,3.88,"2.44 2.44 0.50 2.44 2.00 0.50 3.00 2.63 1.19 1.50 0.31 4.63 1.00 3.88   "
"2024-11-05 16:25:00",100,12.49,19.59,2.5,2.44,0.5,2.5,2.06,0.5,3,2.69,1.19,1.5,0.31,4.63,1.06,3.88,"2.50 2.44 0.50 2.50 2.06 0.50 3.00 2.69 1.19 1.50 0.31 4.63 1.06 3.88   "
"2024-11-05 16:26:00",101,12.49,19.59,2.5,2.5,0.5,2.5,2.06,0.5,3,2.75,1.19,1.56,0.31,4.63,1.06,3.94,"2.50 2.50 0.50 2.50 2.06 0.50 3.00 2.75 1.19 1.56 0.31 4.63 1.06 3.94   "
"2024-11-05 16:27:00",102,12.49,19.59,2.56,2.5,0.5,2.56,2.13,0.5,3,2.81,1.19,1.63,0.31,4.69,1.06,3.94,"2.56 2.50 0.50 2.56 2.13 0.50 3.00 2.81 1.19 1.63 0.31 4.69 1.06 3.94   "
"2024-11-05 16:28:00",103,12.49,19.59,2.56,2.56,0.5,2.56,2.19,0.5,3,2.88,1.19,1.69,0.31,4.69,1.06,4,"2.56 2.56 0.50 2.56 2.19 0.50 3.00 2.88 1.19 1.69 0.31 4.69 1.06 4.00   "
"2024-11-05 16:29:00",104,12.49,19.59,2.63,2.56,0.5,2.63,2.25,0.5,3,2.94,1.19,1.69,0.31,4.69,1.12,4,"2.63 2.56 0.50 2.63 2.25 0.50 3.00 2.94 1.19 1.69 0.31 4.69 1.12 4.00   "
"2024-11-05 16:30:00",105,12.49,19.59,2.63,2.56,0.5,2.63,2.25,0.5,3,3.06,1.19,1.75,0.31,4.69,1.12,4.06,"2.63 2.56 0.50 2.63 2.25 0.50 3.00 3.06 1.19 1.75 0.31 4.69 1.12 4.06   "
"2024-11-05 16:31:00",106,12.49,19.6,2.69,2.63,0.5,2.69,2.31,0.5,3.5,3.06,1.25,1.81,0.31,4.69,1.12,4.13,"2.69 2.63 0.50 2.69 2.31 0.50 3.50 3.06 1.25 1.81 0.31 4.69 1.12 4.13   "
"2024-11-05 16:32:00",107,12.49,19.6,2.69,2.69,0.5,2.69,2.38,0.5,3.5,3.13,1.19,1.88,0.31,4.75,1.19,4.13,"2.69 2.69 0.50 2.69 2.38 0.50 3.50 3.13 1.19 1.88 0.31 4.75 1.19 4.13   "
"2024-11-05 16:33:00",108,12.49,19.6,2.75,2.69,0.5,2.75,2.44,0.5,3.5,3.19,1.25,1.88,0.31,4.75,1.19,4.19,"2.75 2.69 0.50 2.75 2.44 0.50 3.50 3.19 1.25 1.88 0.31 4.75 1.19 4.19   "
"2024-11-05 16:34:00",109,12.49,19.6,2.75,2.75,0.5,2.75,2.5,0.5,3.5,3.25,1.25,1.94,0.37,4.75,1.19,4.25,"2.75 2.75 0.50 2.75 2.50 0.50 3.50 3.25 1.25 1.94 0.37 4.75 1.19 4.25   "
"2024-11-05 16:35:00",110,12.49,19.6,2.81,2.75,0.5,2.81,2.5,0.5,3.5,3.31,1.25,2,0.37,4.75,1.25,4.25,"2.81 2.75 0.50 2.81 2.50 0.50 3.50 3.31 1.25 2.00 0.37 4.75 1.25 4.25   "
"2024-11-05 16:36:00",111,12.49,19.61,2.88,2.81,0.5,2.88,2.56,0.5,3.5,3.38,1.25,2,0.37,4.75,1.25,4.31,"2.88 2.81 0.50 2.88 2.56 0.50 3.50 3.38 1.25 2.00 0.37 4.75 1.25 4.31   "
"2024-11-05 16:37:00",112,12.49,19.61,2.88,2.81,0.5,2.88,2.63,0.5,3.5,3.44,1.25,2.06,0.37,4.75,1.31,4.31,"2.88 2.81 0.50 2.88 2.63 0.50 3.50 3.44 1.25 2.06 0.37 4.75 1.31 4.31   "
"2024-11-05 16:38:00",113,12.49,19.61,2.94,2.88,0.5,2.94,2.69,0.5,3.5,3.44,1.25,2.06,0.37,4.75,1.31,4.38,"2.94 2.88 0.50 2.94 2.69 0.50 3.50 3.44 1.25 2.06 0.37 4.75 1.31 4.38   "
"2024-11-05 16:39:00",114,12.49,19.61,3,2.94,0.5,3,2.75,0.5,3.5,3.5,1.25,2.13,0.37,4.75,1.31,4.44,"3.00 2.94 0.50 3.00 2.75 0.50 3.50 3.50 1.25 2.13 0.37 4.75 1.31 4.44   "
"2024-11-05 16:40:00",115,12.49,19.61,3.06,2.94,0.5,3.06,2.81,0.5,3.5,3.5,1.25,2.19,0.37,4.75,1.37,4.44,"3.06 2.94 0.50 3.06 2.81 0.50 3.50 3.50 1.25 2.19 0.37 4.75 1.37 4.44   "
"2024-11-05 16:41:00",116,12.48,19.61,3.13,3,0.5,3.13,2.88,0.5,4,3.5,1.31,2.19,0.37,4.81,1.37,4.5,"3.13 3.00 0.50 3.13 2.88 0.50 4.00 3.50 1.31 2.19 0.37 4.81 1.37 4.50   "
"2024-11-05 16:42:00",117,12.49,19.61,3.13,3,0.5,3.13,2.94,0.5,4,3.56,1.25,2.25,0.37,4.81,1.44,4.5,"3.13 3.00 0.50 3.13 2.94 0.50 4.00 3.56 1.25 2.25 0.37 4.81 1.44 4.50   "
"2024-11-05 16:43:00",118,12.48,19.6,3.19,3.06,0.5,3.19,3,0.5,4,3.56,1.31,2.31,0.37,4.75,1.44,4.5,"3.19 3.06 0.50 3.19 3.00 0.50 4.00 3.56 1.31 2.31 0.37 4.75 1.44 4.50   "
